name,neighbourhood_cleansed,longitude,latitude,host_location,host_id,host_since,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_has_profile_pic,license,property_type,room_type,accommodates,bathrooms_text,price,availability_30,availability_60,availability_90,number_of_reviews,review_scores_rating,review_scores_location,reviews_per_month
Home in 北区 · ★4.71 · 8 bedrooms · 12 beds · 2 baths,Kita Ku,139.75285,35.73879,"Arakawa City, Japan",208210870,2018-08-08,100.0,92.0,1.0,6,t,M1300,Entire home,Entire home/apt,16,2 baths,485.21,19,41,66,35,4.71,4.66,0.57
Rental unit in 新宿区 · ★4.79 · 2 bedrooms · 2 beds · 1 bath,Shinjuku Ku,139.7,35.70289,"Tokyo, Japan",49000582,2015-11-14,100.0,100.0,0.0,1,t,M1300,Entire rental unit,Entire home/apt,4,1 bath,184.4,1,1,1,86,4.79,4.87,1.38
Rental unit in Toshima · ★4.64 · 1 bedroom · 2 beds · 1.5 baths,Toshima Ku,139.71211,35.74378,,133803901,2017-06-06,100.0,99.0,1.0,6,t,Hotels and Inns Business Act,Entire rental unit,Entire home/apt,3,1.5 baths,79.88,17,47,77,86,4.64,4.41,1.38
Rental unit in 新宿区 · ★4.80 · 1 bedroom · 1 bed · 1 bath,Shinjuku Ku,139.70703,35.6993,"Shinjuku City, Japan",221625584,2018-10-19,100.0,100.0,0.0,16,t,Hotels and Inns Business Act,Entire rental unit,Entire home/apt,2,1 bath,109.8,6,29,39,209,4.8,4.78,3.39
Rental unit in 新宿区 · ★4.82 · 1 bedroom · 1 bed · 1 bath,Shinjuku Ku,139.70702,35.6993,"Shinjuku City, Japan",221625584,2018-10-19,100.0,100.0,0.0,16,t,Hotels and Inns Business Act,Entire rental unit,Entire home/apt,2,1 bath,109.8,12,41,68,50,4.82,4.98,0.86
Rental unit in 新宿区 · ★4.77 · 1 bedroom · 1 bed · 1 bath,Shinjuku Ku,139.70702,35.6993,"Shinjuku City, Japan",221625584,2018-10-19,100.0,100.0,0.0,16,t,Hotels and Inns Business Act,Entire rental unit,Entire home/apt,2,1 bath,109.8,15,40,70,77,4.77,4.78,1.31
Rental unit in 新宿区 · ★4.75 · 1 bedroom · 1 bed · 1 bath,Shinjuku Ku,139.70702,35.6993,"Shinjuku City, Japan",221625584,2018-10-19,100.0,100.0,0.0,16,t,Hotels and Inns Business Act,Entire rental unit,Entire home/apt,2,1 bath,109.8,13,38,68,139,4.75,4.69,2.36
Rental unit in 新宿区 · ★4.70 · 1 bedroom · 1 bed · 1 bath,Shinjuku Ku,139.70702,35.6993,"Shinjuku City, Japan",221625584,2018-10-19,100.0,100.0,0.0,16,t,Hotels and Inns Business Act,Entire rental unit,Entire home/apt,2,1 bath,109.8,7,25,48,125,4.7,4.73,2.3
Rental unit in 新宿区 · ★4.72 · 1 bedroom · 1 bed · 1 bath,Shinjuku Ku,139.70703,35.6993,"Shinjuku City, Japan",221625584,2018-10-19,100.0,100.0,0.0,16,t,Hotels and Inns Business Act,Entire rental unit,Entire home/apt,2,1 bath,109.8,10,30,51,69,4.72,4.87,1.27
Home in Shinagawa-ku · ★4.67 · 2 bedrooms · 7 beds · 2 baths,Shinagawa Ku,139.74361,35.61928,"Shinagawa, Japan",173962342,2018-02-18,100.0,100.0,1.0,11,t,Hotels and Inns Business Act,Entire home,Entire home/apt,12,2 baths,437.46,0,0,0,136,4.67,4.43,2.49
Rental unit in 荒川区西日暮里 · ★4.73 · 1 bedroom · 2 beds · 1.5 baths,Arakawa Ku,139.77377,35.73482,,219387975,2018-10-08,100.0,99.0,0.0,4,t,Hotels and Inns Business Act,Entire rental unit,Entire home/apt,2,1.5 baths,161.7,27,57,87,416,4.73,4.48,6.69
Rental unit in Setagaya-ku · ★4.63 · 1 bedroom · 2 beds · 1 bath,Setagaya Ku,139.6674,35.66255,"Chuo City, Japan",221958432,2018-10-22,100.0,100.0,1.0,2,t,Hotels and Inns Business Act,Entire rental unit,Entire home/apt,2,1 bath,116.77,11,26,47,112,4.63,5.0,1.79
Condo in 荒川区西日暮里 · ★4.62 · 1 bedroom · 2 beds · 1.5 baths,Arakawa Ku,139.77388,35.73438,,219387975,2018-10-08,100.0,99.0,0.0,4,t,Hotels and Inns Business Act,Entire condo,Entire home/apt,2,1.5 baths,161.7,20,47,73,58,4.62,4.05,0.93
Condo in 荒川区西日暮里 · ★4.75 · 1 bedroom · 4 beds · 1.5 baths,Arakawa Ku,139.77394,35.7346,,219387975,2018-10-08,100.0,99.0,0.0,4,t,Hotels and Inns Business Act,Entire condo,Entire home/apt,5,1.5 baths,341.8,16,35,50,228,4.75,4.34,3.74
Condo in 荒川区西日暮里 · ★4.67 · 1 bedroom · 4 beds · 1.5 baths,Arakawa Ku,139.77542,35.73423,,219387975,2018-10-08,100.0,99.0,0.0,4,t,Hotels and Inns Business Act,Entire condo,Entire home/apt,5,1.5 baths,341.8,25,55,85,76,4.67,4.34,1.24
Home in Katsushika-ku · 1 bedroom · 1 bed · 0 shared baths,Katsushika Ku,139.86351,35.74572,"Katsushika, Japan",33478325,2015-05-16,100.0,62.0,1.0,7,t,Hotels and Inns Business Act,Shared room in home,Shared room,1,0 shared baths,183.28,0,0,0,2,4.5,5.0,0.03
Home in Toshima-ku · ★4.77 · 3 bedrooms · 6 beds · 2 baths,Toshima Ku,139.71182,35.73577,"Toshima City, Japan",220011603,2018-10-11,100.0,92.0,0.0,9,t,Hotels and Inns Business Act,Entire home,Entire home/apt,9,2 baths,256.9,5,20,27,60,4.77,4.85,0.98
Home in Nakano-ku · ★4.92 · 3 bedrooms · 7 beds · 1 bath,Nakano Ku,139.6836,35.69654,"Nakano City, Japan",222943847,2018-10-28,100.0,100.0,0.0,4,t,M1300,Entire home,Entire home/apt,8,1 bath,376.11,25,50,62,13,4.92,4.92,0.21
Rental unit in Shinjuku-ku · ★4.45 · 1 bedroom · 3 beds · 1.5 baths,Shinjuku Ku,139.7235565185547,35.69157409667969,"Shinjuku City, Japan",115432704,2017-02-08,100.0,100.0,0.0,28,t,M1300,Entire rental unit,Entire home/apt,4,1.5 baths,265.53,6,19,45,44,4.45,4.7,0.7
Home in Setagaya-ku · ★4.71 · 1 bedroom · 1 bed · Shared half-bath,Setagaya Ku,139.66437,35.64052,"Setagaya City, Japan",80012335,2016-06-26,100.0,79.0,1.0,1,t,M1300,Private room in home,Private room,2,Shared half-bath,130.72,29,59,60,14,4.71,4.5,0.23
Rental unit in Shibuya-ku · ★4.49 · 1 bedroom · 3 beds · 1 bath,Shibuya Ku,139.69693,35.66023,"Tokyo, Japan",221617005,2018-10-19,100.0,100.0,1.0,2,t,M1300,Entire rental unit,Entire home/apt,5,1 bath,252.72,0,0,0,138,4.49,4.83,2.22
Home in Meguro-ku · ★4.78 · 3 bedrooms · 4 beds · 2.5 baths,Meguro Ku,139.69246,35.65276,,221641359,2018-10-20,100.0,100.0,1.0,1,t,Hotels and Inns Business Act,Entire home,Entire home/apt,8,2.5 baths,396.5,9,17,22,117,4.78,4.75,1.87
Home in Katsushika-ku · ★4.0 · 1 bedroom · 1 bed · 0 shared baths,Katsushika Ku,139.86323,35.74581,"Katsushika, Japan",33478325,2015-05-16,100.0,62.0,1.0,7,t,Hotels and Inns Business Act,Shared room in home,Shared room,1,0 shared baths,17.43,3,3,3,3,4.0,4.67,0.05
Rental unit in Minato-ku · ★4.78 · 2 bedrooms · 4 beds · 2 baths,Minato Ku,139.75168,35.65244,"Tokyo, Japan",22966881,2014-10-25,100.0,100.0,0.0,7,t,Hotels and Inns Business Act,Entire rental unit,Entire home/apt,8,2 baths,241.5,3,7,19,172,4.78,4.74,2.74
Rental unit in Toshima-ku · ★4.65 · 2 bedrooms · 2 beds · 1.5 baths,Toshima Ku,139.7088,35.73732,"Tokyo, Japan",93981980,2016-09-07,100.0,99.0,1.0,14,t,M1300,Entire rental unit,Entire home/apt,5,1.5 baths,183.28,0,0,0,26,4.65,4.65,0.41
Rental unit in Toshima-ku · ★4.38 · 2 bedrooms · 4 beds · 1.5 baths,Toshima Ku,139.70884,35.73621,"Tokyo, Japan",93981980,2016-09-07,100.0,99.0,1.0,14,t,M1300,Entire rental unit,Entire home/apt,5,1.5 baths,396.5,29,59,89,34,4.38,4.32,0.54
Rental unit in Minato-ku · ★4.74 · 1 bedroom · 1 bed · 2 baths,Minato Ku,139.75,35.65032,"Tokyo, Japan",22966881,2014-10-25,100.0,100.0,0.0,7,t,Hotels and Inns Business Act,Entire rental unit,Entire home/apt,2,2 baths,87.74,4,9,16,136,4.74,4.79,2.17
Home in Katsushika-ku · ★4.68 · 2 bedrooms · 3 beds · 1 bath,Katsushika Ku,139.82782,35.74357,"Minato, Japan",16188418,2014-05-30,100.0,100.0,1.0,10,t,M1300,Entire home,Entire home/apt,12,1 bath,325.01,24,54,84,37,4.68,4.38,0.59
Rental unit in Toshima-ku · ★4.59 · 1 bedroom · 2 beds · 1 bath,Toshima Ku,139.72168,35.73595,,221304985,2018-10-18,100.0,100.0,1.0,4,t,M1300,Entire rental unit,Entire home/apt,3,1 bath,183.28,0,0,0,99,4.59,4.48,1.58
Home in 葛飾区 · ★4.42 · 2 bedrooms · 6 beds · 1.5 baths,Katsushika Ku,139.83671,35.73139,"Nerima City, Japan",183877565,2018-04-12,100.0,94.0,1.0,64,t,Hotels and Inns Business Act,Entire home,Entire home/apt,12,1.5 baths,301.95,17,34,43,66,4.42,4.38,1.08
Rental unit in Toshima-ku · ★4.64 · 1 bedroom · 3 beds · 1 bath,Toshima Ku,139.71978,35.73457,,221304985,2018-10-18,100.0,100.0,1.0,4,t,M1300,Entire rental unit,Entire home/apt,5,1 bath,183.28,0,0,0,70,4.64,4.41,1.13
Rental unit in Shinjuku-ku · ★4.82 · 1 bedroom · 3 beds · 1 bath,Shinjuku Ku,139.69772,35.70017,"Shinjuku, Japan",98770436,2016-10-08,100.0,99.0,0.0,10,t,M1300,Entire rental unit,Entire home/apt,5,1 bath,412.73,23,28,28,91,4.82,4.87,1.45
Rental unit in Shibuya · ★4.86 · 3 bedrooms · 4 beds · 1.5 baths,Shibuya Ku,139.674622,35.678654,"Setagaya City, Japan",102795588,2016-11-07,100.0,98.0,0.0,1,t,Hotels and Inns Business Act,Entire rental unit,Entire home/apt,6,1.5 baths,171.59,1,1,2,138,4.86,4.85,2.22
Rental unit in Chiyoda · ★4.53 · 2 bedrooms · 5 beds · 1 bath,Chiyoda Ku,139.78077,35.69629,"Tokyo, Japan",191517619,2018-05-25,90.0,100.0,1.0,8,t,M1300,Entire rental unit,Entire home/apt,8,1 bath,345.46,3,14,29,53,4.53,4.62,0.84
Rental unit in Chiyoda-ku · ★4.77 · 2 bedrooms · 5 beds · 1 bath,Chiyoda Ku,139.77978,35.69826,"Tokyo, Japan",191517619,2018-05-25,90.0,100.0,1.0,8,t,M1300,Entire rental unit,Entire home/apt,8,1 bath,345.46,0,0,0,43,4.77,4.77,0.69
Home in 武蔵野市緑町 · ★4.20 · 1 bedroom · 3 beds · 1 bath,Musashino Shi,139.5631,35.71438,"Nerima City, Japan",183877565,2018-04-12,100.0,94.0,1.0,64,t,Hotels and Inns Business Act,Entire home,Entire home/apt,6,1 bath,168.62,22,52,82,49,4.2,4.41,0.98
Rental unit in 新宿区 · ★4.81 · 1 bedroom · 5 beds · 1 bath,Shinjuku Ku,139.70973,35.69431,"Ota City, Japan",218188314,2018-10-01,100.0,99.0,1.0,2,t,M1300,Entire rental unit,Entire home/apt,6,1 bath,488.0,27,52,82,191,4.81,4.49,3.04
Hostel in Ōta-ku · ★4.45 · Studio · 4 beds · 1 shared bath,Ota Ku,139.75141,35.55015,,135149219,2017-06-15,100.0,100.0,1.0,4,t,Hotels and Inns Business Act,Private room in hostel,Private room,4,1 shared bath,140.44,18,35,61,53,4.45,4.77,0.88
Hostel in Ōta-ku · ★4.07 · Studio · 4 beds · 1 shared bath,Ota Ku,139.74973,35.54843,,135149219,2017-06-15,100.0,100.0,1.0,4,t,Hotels and Inns Business Act,Private room in hostel,Private room,4,1 shared bath,140.73,15,35,65,29,4.07,4.59,0.47
Hostel in Ōta-ku · ★4.43 · Studio · 6 beds · 1 shared bath,Ota Ku,139.7518,35.54943,,135149219,2017-06-15,100.0,100.0,1.0,4,t,Hotels and Inns Business Act,Private room in hostel,Private room,6,1 shared bath,187.93,12,33,61,102,4.43,4.52,1.66
Hostel in Ōta-ku · ★4.31 · Studio · 4 beds · 1 shared bath,Ota Ku,139.75175,35.54798,,135149219,2017-06-15,100.0,100.0,1.0,4,t,Hotels and Inns Business Act,Private room in hostel,Private room,4,1 shared bath,140.44,17,43,73,32,4.31,4.56,0.54
Rental unit in Edogawa-ku · ★4.81 · 2 bedrooms · 2 beds · 1 bath,Edogawa Ku,139.88537,35.74685,,221944767,2018-10-21,100.0,100.0,0.0,1,t,M1300,Entire rental unit,Entire home/apt,4,1 bath,175.38,20,50,61,52,4.81,4.63,0.83
Hostel in Toshima Ku · ★4.59 · 1 bedroom · 1 bed · 2.5 shared baths,Toshima Ku,139.71268,35.7346,,222957317,2018-10-28,90.0,99.0,1.0,3,t,Hotels and Inns Business Act,Room in hostel,Hotel room,1,2.5 shared baths,34.07,26,45,45,214,4.59,4.34,3.48
Hostel in Toshima Ku · ★4.52 · 1 bedroom · 2 beds,Toshima Ku,139.71421,35.73427,,222957317,2018-10-28,90.0,99.0,1.0,3,t,Hotels and Inns Business Act,Room in hostel,Hotel room,1,,34.07,27,46,46,210,4.52,4.26,3.41
Rental unit in Setagaya-ku · ★4.61 · 1 bedroom · 2 beds · 1 bath,Setagaya Ku,139.666214,35.662159,"Chuo City, Japan",221958432,2018-10-22,100.0,100.0,1.0,2,t,Hotels and Inns Business Act,Entire rental unit,Entire home/apt,2,1 bath,119.47,11,32,62,119,4.61,4.93,1.9
Home in 台東区 · ★4.91 · 2 bedrooms · 6 beds · 1.5 baths,Taito Ku,139.78226,35.70384,"Tokyo, Japan",194818336,2018-06-10,100.0,85.0,1.0,2,t,M1300,Entire home,Entire home/apt,9,1.5 baths,387.78,7,7,7,11,4.91,4.91,0.18
Rental unit in Shinjuku-ku · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,Shinjuku Ku,139.70433044433594,35.698516845703125,"Shinjuku City, Japan",178381195,2018-03-14,100.0,96.0,0.0,12,t,M1300,Private room in rental unit,Private room,1,1 shared bath,50.0,0,19,32,4,5.0,5.0,0.08
Home in Taitō-ku · ★4.70 · 2 bedrooms · 2 beds · 1 bath,Taito Ku,139.78995,35.72041,"Taito City, Japan",176875986,2018-03-05,100.0,100.0,0.0,24,t,M1300,Entire home,Entire home/apt,5,1 bath,385.87,8,8,34,60,4.7,4.53,0.98
Condo in Adachi-ku · ★4.53 · 1 bedroom · 1 bed · 1 bath,Adachi Ku,139.79162,35.74495,,210478015,2018-08-19,100.0,100.0,1.0,5,t,Hotels and Inns Business Act,Entire condo,Entire home/apt,2,1 bath,67.39,26,52,82,32,4.53,4.38,0.56
Rental unit in Adachi-ku · ★4.65 · 1 bedroom · 1 bed · 1 bath,Adachi Ku,139.80332,35.74448,"Chiba, Japan",206722777,2018-08-01,90.0,99.0,1.0,3,t,M1300,Entire rental unit,Entire home/apt,3,1 bath,128.97,9,27,57,78,4.65,4.65,1.26
Rental unit in Minato-ku · ★4.50 · 2 bedrooms · 1 bed · 2 baths,Minato Ku,139.73301,35.63989,"Minato City, Japan",44812749,2015-09-22,100.0,97.0,1.0,12,t,M1300,Entire rental unit,Entire home/apt,4,2 baths,101.96,7,31,61,20,4.5,4.85,0.34
Hostel in Taitō-ku · ★4.69 · 1 bedroom · 10 beds · 4 shared baths,Taito Ku,139.78447,35.701397,"Sumida City, Japan",127485371,2017-04-25,99.0,63.0,1.0,42,t,Hotels and Inns Business Act,Room in hostel,Hotel room,1,4 shared baths,24.83,21,50,80,113,4.69,4.65,1.94
Home in Minato-ku · ★4.68 · 2 bedrooms · 7 beds · 2 baths,Minato Ku,139.73258,35.63978,"Minato City, Japan",44812749,2015-09-22,100.0,97.0,1.0,12,t,M1300,Entire home,Entire home/apt,4,2 baths,107.18,7,31,61,31,4.68,4.55,0.52
Rental unit in 新宿区 · ★4.74 · 1 bedroom · 1 bed · 1.5 baths,Shinjuku Ku,139.70343,35.69925,"Shinjuku City, Japan",145326080,2017-08-10,100.0,100.0,0.0,27,t,M1300,Entire rental unit,Entire home/apt,2,1.5 baths,193.46,15,31,61,53,4.74,4.66,0.86
Hostel in Taitō-ku · ★4.59 · 1 bedroom · 2 beds · 4 shared baths,Taito Ku,139.78447,35.701397,"Sumida City, Japan",127485371,2017-04-25,99.0,63.0,1.0,42,t,Hotels and Inns Business Act,Room in hostel,Hotel room,1,4 shared baths,24.83,23,53,83,150,4.59,4.68,2.51
Hostel in Taitō-ku · ★4.19 · 1 bedroom · 2 beds · 4 shared baths,Taito Ku,139.78447,35.701397,"Sumida City, Japan",127485371,2017-04-25,99.0,63.0,1.0,42,t,Hotels and Inns Business Act,Room in hostel,Hotel room,2,4 shared baths,60.13,16,35,65,26,4.19,4.5,0.44
Home in Nakano-ku · ★5.0 · 1 bedroom · 2 beds · 1 private bath,Nakano Ku,139.68414,35.69515,"Nakano City, Japan",222943847,2018-10-28,100.0,100.0,0.0,4,t,M1300,Private room in home,Private room,2,1 private bath,120.78,0,0,0,17,5.0,5.0,0.27
Rental unit in Ōta-ku · ★4.90 · 1 bedroom · 2 beds · 1 bath,Ota Ku,139.73873,35.5585,"Tokyo, Japan",195984871,2018-06-16,100.0,99.0,1.0,14,t,Special Economic Zoning Act,Entire rental unit,Entire home/apt,2,1 bath,79.3,0,0,0,20,4.9,4.38,0.32
Rental unit in 足立区 · 1 bedroom · 3 beds · 1 private bath,Adachi Ku,139.79258,35.79263,"Tokyo, Japan",9360394,2013-10-11,100.0,67.0,0.0,4,t,M1300,Private room in rental unit,Private room,3,1 private bath,81.48,21,51,81,2,4.5,5.0,0.03
Hostel in Taitō-ku · ★4.44 · 1 bedroom · 4 beds · 4 shared baths,Taito Ku,139.78447,35.701397,"Sumida City, Japan",127485371,2017-04-25,99.0,63.0,1.0,42,t,Hotels and Inns Business Act,Room in hostel,Hotel room,4,4 shared baths,277.12,16,24,53,18,4.44,4.61,0.3
Hostel in Taitō-ku · ★4.75 · 1 bedroom · 6 beds · 7 shared baths,Taito Ku,139.78447,35.701397,"Sumida City, Japan",127485371,2017-04-25,99.0,63.0,1.0,42,t,Hotels and Inns Business Act,Room in hostel,Hotel room,6,7 shared baths,148.58,8,26,55,4,4.75,4.75,0.07
Rental unit in Sumida-ku · ★4.72 · 1 bedroom · 2 beds · 1.5 baths,Sumida Ku,139.81261,35.69342,,222514121,2018-10-25,99.14269266195886,97.12430146503549,1.0,3,t,Hotels and Inns Business Act,Entire rental unit,Entire home/apt,4,1.5 baths,112.24,18,34,56,39,4.72,4.62,0.63
Rental unit in Shinjuku City · ★5.0 · 1 bedroom · 4 beds · 1.5 baths,Shinjuku Ku,139.7235419,35.691589,"Shinjuku City, Japan",115432704,2017-02-08,100.0,100.0,0.0,28,t,M1300,Entire rental unit,Entire home/apt,6,1.5 baths,273.37,3,6,11,4,5.0,4.75,0.44
Hostel in 杉並区 · ★4.70 · 1 bedroom · 4 beds · 3.5 shared baths,Suginami Ku,139.64687,35.7017,"Suginami City, Japan",38655722,2015-07-16,100.0,99.0,1.0,7,t,Hotels and Inns Business Act,Room in hostel,Hotel room,4,3.5 shared baths,130.72,9,18,45,10,4.7,5.0,0.16
Rental unit in Shinjuku-ku · ★4.76 · 1 bedroom · 3 beds · 1.5 baths,Shinjuku Ku,139.70333,35.69058,"Chūō, Japan",63173718,2016-03-16,100.0,100.0,1.0,2,t,M1300,Entire rental unit,Entire home/apt,5,1.5 baths,744.37,0,0,0,127,4.76,4.91,2.05
Rental unit in 豊島区 · ★4.52 · 1 bedroom · 2 beds · 1 bath,Toshima Ku,139.72002,35.7342,Japan,63215120,2016-03-16,100.0,100.0,1.0,27,t,M1300,Entire rental unit,Entire home/apt,3,1 bath,61.0,2,10,29,58,4.52,4.34,0.93
Rental unit in Adachi-ku · ★4.62 · 1 bedroom · 1 bed · 1 bath,Adachi Ku,139.81142,35.74798,"Bunkyo City, Japan",202554392,2018-07-15,100.0,100.0,1.0,4,t,Hotels and Inns Business Act,Entire rental unit,Entire home/apt,3,1 bath,99.34,24,54,84,86,4.62,4.86,1.39
Rental unit in Sumida City · ★4.76 · 1 bedroom · 3 beds · 0 baths,Sumida Ku,139.80958,35.7172,Japan,219770746,2018-10-09,100.0,100.0,1.0,2,t,Hotels and Inns Business Act,Entire rental unit,Entire home/apt,5,0 baths,139.43,0,0,0,141,4.76,4.39,2.26
Rental unit in Chiyoda-ku · ★4.74 · 2 bedrooms · 5 beds · 1 bath,Chiyoda Ku,139.77951,35.69817,"Tokyo, Japan",191517619,2018-05-25,90.0,100.0,1.0,8,t,M1300,Entire rental unit,Entire home/apt,8,1 bath,345.46,0,0,0,27,4.74,4.93,0.43
Aparthotel in Ōta-ku · ★4.06 · 1 bedroom · 1 bed · 1 bath,Ota Ku,139.74847412109375,35.547996520996094,,203667442,2018-07-20,90.0,98.0,1.0,5,t,Hotels and Inns Business Act,Room in aparthotel,Entire home/apt,2,1 bath,118.95,30,36,36,35,4.06,4.6,0.59
Aparthotel in Ōta-ku · ★4.14 · 1 bedroom · 2 beds · 1 bath,Ota Ku,139.74847412109375,35.547996520996094,,203667442,2018-07-20,90.0,98.0,1.0,5,t,Hotels and Inns Business Act,Room in aparthotel,Entire home/apt,3,1 bath,134.63,29,35,35,14,4.14,4.43,0.24
Aparthotel in Ota City · ★4.20 · 1 bedroom · 2 beds · 1 bath,Ota Ku,139.74855041503906,35.5479736328125,,203667442,2018-07-20,90.0,98.0,1.0,5,t,Hotels and Inns Business Act,Room in aparthotel,Entire home/apt,4,1 bath,141.62,18,24,24,10,4.2,4.6,0.2
Rental unit in 新宿区 · ★4.82 · 1 bedroom · 1 bed · 1 bath,Shinjuku Ku,139.70703,35.6993,"Shinjuku City, Japan",221625584,2018-10-19,100.0,100.0,0.0,16,t,Hotels and Inns Business Act,Entire rental unit,Entire home/apt,2,1 bath,109.8,6,28,51,217,4.82,4.81,3.52
Hostel in 杉並区 · 1 bedroom · 6 beds · 3.5 shared baths,Suginami Ku,139.64646,35.6995,"Suginami City, Japan",38655722,2015-07-16,100.0,99.0,1.0,7,t,Hotels and Inns Business Act,Room in hostel,Hotel room,6,3.5 shared baths,201.3,1,13,24,1,5.0,5.0,0.05
Rental unit in Shinjuku-ku · ★4.10 · 1 bedroom · 1 bed · 1 bath,Shinjuku Ku,139.69697,35.70236,,220149769,2018-10-11,95.0,97.0,1.0,22,t,M1300,Entire rental unit,Entire home/apt,2,1 bath,48.8,11,30,60,52,4.1,4.75,0.85
Rental unit in Shinjuku-ku · ★3.91 · 1 bedroom · 1 bed · 1 bath,Shinjuku Ku,139.69746,35.70259,,220149769,2018-10-11,95.0,97.0,1.0,22,t,M1300,Entire rental unit,Entire home/apt,2,1 bath,48.8,13,32,62,33,3.91,4.79,0.53
Rental unit in Shinjuku-ku · ★4.11 · 2 bedrooms · 1 bed · 1 bath,Shinjuku Ku,139.69589,35.70408,,220149769,2018-10-11,95.0,97.0,1.0,22,t,M1300,Entire rental unit,Entire home/apt,2,1 bath,61.0,15,36,66,19,4.11,4.84,0.31
Rental unit in Shinjuku-ku · ★4.30 · 1 bedroom · 1 bath,Shinjuku Ku,139.69609,35.70205,,220149769,2018-10-11,95.0,97.0,1.0,22,t,M1300,Entire rental unit,Entire home/apt,2,1 bath,48.8,17,46,76,67,4.3,4.79,1.08
Rental unit in Shinjuku-ku · ★4.20 · 1 bedroom · 1 bed · 1 bath,Shinjuku Ku,139.69709,35.70232,,220149769,2018-10-11,95.0,97.0,1.0,22,t,M1300,Entire rental unit,Entire home/apt,2,1 bath,61.0,21,50,78,50,4.2,4.64,0.8
Rental unit in 墨田区 · ★4.78 · 1 bedroom · 1 bed · 1 bath,Sumida Ku,139.80045,35.70641,,169212180,2018-01-22,95.0,79.0,1.0,5,t,Hotels and Inns Business Act,Entire rental unit,Entire home/apt,2,1 bath,75.46,17,32,49,65,4.78,4.75,1.05
Rental unit in 墨田区 · ★4.52 · Studio · 1 bed · 1 bath,Sumida Ku,139.80216,35.70409,,169212180,2018-01-22,95.0,79.0,1.0,5,t,Hotels and Inns Business Act,Entire rental unit,Entire home/apt,2,1 bath,63.26,19,37,56,56,4.52,4.64,0.9
Rental unit in 東駒形 · ★4.46 · 1 bedroom · 1 bed · 1 bath,Sumida Ku,139.80015,35.70479,,169212180,2018-01-22,95.0,79.0,1.0,5,t,Hotels and Inns Business Act,Entire rental unit,Entire home/apt,2,1 bath,75.46,9,30,60,26,4.46,4.77,0.42
Rental unit in Setagaya-ku · ★4.79 · Studio · 1 bed · 1 bath,Setagaya Ku,139.63487,35.62982,"Shibuya, Japan",4838043,2013-01-25,99.0,91.0,0.0,54,t,M1300,Entire rental unit,Entire home/apt,2,1 bath,56.08,29,59,89,14,4.79,4.86,0.25
Rental unit in Chiyoda-ku · ★4.46 · 2 bedrooms · 5 beds · 1 bath,Chiyoda Ku,139.7811,35.69695,"Tokyo, Japan",191517619,2018-05-25,90.0,100.0,1.0,8,t,M1300,Entire rental unit,Entire home/apt,8,1 bath,345.46,0,0,0,67,4.46,4.64,1.09
Rental unit in Chiyoda-ku · ★4.33 · 2 bedrooms · 5 beds · 1 bath,Chiyoda Ku,139.77918,35.69623,"Tokyo, Japan",191517619,2018-05-25,90.0,100.0,1.0,8,t,M1300,Entire rental unit,Entire home/apt,8,1 bath,345.46,0,0,15,3,4.33,4.67,0.05
Rental unit in Toshima-ku · ★4.34 · 3 bedrooms · 5 beds · 1 bath,Toshima Ku,139.73283,35.72956,Japan,63215120,2016-03-16,100.0,100.0,1.0,27,t,M1300,Entire rental unit,Entire home/apt,9,1 bath,183.0,0,0,0,81,4.34,4.72,1.32
Rental unit in Shinjuku-ku · ★4.79 · Studio · 1 bed · 1.5 baths,Shinjuku Ku,139.70311,35.68971,"Chūō, Japan",63173718,2016-03-16,100.0,100.0,1.0,2,t,M1300,Entire rental unit,Entire home/apt,2,1.5 baths,304.57,0,0,0,128,4.79,4.95,2.06
Condo in Minato-ku · ★4.79 · 2 bedrooms · 5 beds · 1 bath,Minato Ku,139.75332,35.65908,"Minato, Japan",37312047,2015-07-02,100.0,100.0,0.0,5,t,M1300,Entire condo,Entire home/apt,5,1 bath,152.5,12,42,72,24,4.79,4.88,0.4
